hostname,fullpath,filepath,drive,filename,fileextension,username
NS0007VZI,c:\Windows\System32\AuthFWGP.dll,Windows\System32,c,AuthFWGP.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mf.dll,Windows\System32,c,mf.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wiaaut.dll,Windows\System32,c,wiaaut.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\appinfo.dll,Windows\System32,c,appinfo.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\winhttp.dll,Windows\System32,c,winhttp.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\syncinfrastructureps.dll,Windows\System32,c,syncinfrastructureps.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\twext.dll,Windows\System32,c,twext.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\gpedit.dll,Windows\System32,c,gpedit.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\dskquoui.dll,Windows\System32,c,dskquoui.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\program files (x86)\openoffice 4\program\shlxthdl\propertyhdl_x64.dll,program files (x86)\openoffice 4\program\shlxthdl,c,propertyhdl_x64.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\msv1_0.dll,Windows\System32,c,msv1_0.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\wmpcm.dll,Windows\SysWOW64,c,wmpcm.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\microsoft.net\framework64\v3.0\WPF\PenIMC.dll,Windows\microsoft.net\framework64\v3.0\WPF,c,PenIMC.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\nlmgp.dll,Windows\System32,c,nlmgp.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\iphlpsvc.dll,Windows\System32,c,iphlpsvc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\oleaut32.dll,Windows\SysWOW64,c,oleaut32.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\softkbd.dll,Windows\System32,c,softkbd.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Windows\System32\shlwapi.dll,Windows\System32,C,shlwapi.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\ksxbar.ax,Windows\SysWOW64,c,ksxbar.ax,ax,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\EAPQEC.DLL,Windows\SysWOW64,c,EAPQEC.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\microsoft.net\framework64\v4.0.30319\smsvchost.exe,Windows\microsoft.net\framework64\v4.0.30319,c,smsvchost.exe,exe,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\kbdhid.sys,Windows\System32\drivers,c,kbdhid.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\adsldp.dll,Windows\System32,c,adsldp.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wpdwcn.dll,Windows\System32,c,wpdwcn.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\msfeeds.dll,Windows\System32,c,msfeeds.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\msrdc.dll,Windows\System32,c,msrdc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\actioncenter.dll,Windows\System32,c,actioncenter.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\program files (x86)\openoffice 4\program\shlxthdl\ooofilt_x64.dll,program files (x86)\openoffice 4\program\shlxthdl,c,ooofilt_x64.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wmpcm.dll,Windows\System32,c,wmpcm.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\credui.dll,Windows\System32,c,credui.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\InkEd.dll,Windows\System32,c,InkEd.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mprdim.dll,Windows\System32,c,mprdim.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wbem\viewprov.dll,Windows\System32\wbem,c,viewprov.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\filetrace.sys,Windows\System32\drivers,c,filetrace.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\uiautomationcore.dll,Windows\System32,c,uiautomationcore.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\bthpancontexthandler.dll,Windows\System32,c,bthpancontexthandler.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\iasdatastore.dll,Windows\System32,c,iasdatastore.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\stclient.dll,Windows\System32,c,stclient.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\sdshext.dll,Windows\System32,c,sdshext.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Windows\System32\tcpmon.dll,Windows\System32,C,tcpmon.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\mstime.dll,Windows\SysWOW64,c,mstime.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wiascanprofiles.dll,Windows\System32,c,wiascanprofiles.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\microsoft.net\framework64\v3.0\WPF\presentationfontcache.exe,Windows\microsoft.net\framework64\v3.0\WPF,c,presentationfontcache.exe,exe,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\devicecenter.dll,Windows\System32,c,devicecenter.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\LAPRXY.DLL,Windows\SysWOW64,c,LAPRXY.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\iedkcs32.dll,Windows\System32,c,iedkcs32.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\QUTIL.DLL,Windows\System32,c,QUTIL.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\adpu320.sys,Windows\System32\drivers,c,adpu320.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\seclogon.dll,Windows\System32,c,seclogon.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\devicedisplaystatusmanager.dll,Windows\System32,c,devicedisplaystatusmanager.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\syncinfrastructure.dll,Windows\System32,c,syncinfrastructure.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\usbprint.sys,Windows\System32\drivers,c,usbprint.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\sxsstore.dll,Windows\System32,c,sxsstore.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\jscript.dll,Windows\System32,c,jscript.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\wksprtPS.dll,Windows\SysWOW64,c,wksprtPS.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mstask.dll,Windows\System32,c,mstask.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\vaultcredprovider.dll,Windows\System32,c,vaultcredprovider.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wiaextensionhost64.dll,Windows\System32,c,wiaextensionhost64.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\raschap.dll,Windows\System32,c,raschap.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wiashext.dll,Windows\System32,c,wiashext.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\actioncentercpl.dll,Windows\System32,c,actioncentercpl.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\dxgkrnl.sys,Windows\System32\drivers,c,dxgkrnl.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mssrch.dll,Windows\System32,c,mssrch.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\igdDiag.dll,Windows\System32,c,igdDiag.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\msadp32.acm,Windows\SysWOW64,c,msadp32.acm,acm,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\BrFiltUp.sys,Windows\System32\drivers,c,BrFiltUp.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\rasl2tp.sys,Windows\System32\drivers,c,rasl2tp.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\RacEngn.dll,Windows\System32,c,RacEngn.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\ieapfltr.dll,Windows\SysWOW64,c,ieapfltr.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\defaultlocationcpl.dll,Windows\System32,c,defaultlocationcpl.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\tsworkspace.dll,Windows\System32,c,tsworkspace.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wmvdspa.dll,Windows\System32,c,wmvdspa.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\umpnpmgr.dll,Windows\System32,c,umpnpmgr.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\tcpipreg.sys,Windows\System32\drivers,c,tcpipreg.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\ohci1394.sys,Windows\System32\drivers,c,ohci1394.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\WMVDECOD.DLL,Windows\System32,c,WMVDECOD.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wpdshserviceobj.dll,Windows\System32,c,wpdshserviceobj.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\IME\IMEJP10\APPLETS\IMJPKDIC.DLL,Windows\System32\IME\IMEJP10\APPLETS,c,IMJPKDIC.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\vidcap.ax,Windows\System32,c,vidcap.ax,ax,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\intelide.sys,Windows\System32\drivers,c,intelide.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\VAN.dll,Windows\System32,c,VAN.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\mrxsmb10.sys,Windows\System32\drivers,c,mrxsmb10.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\NapiNSP.dll,Windows\System32,c,NapiNSP.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\Kswdmcap.ax,Windows\System32,c,Kswdmcap.ax,ax,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wpcao.dll,Windows\System32,c,wpcao.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\IME\IMETC10\IMTCCFG.DLL,Windows\System32\IME\IMETC10,c,IMTCCFG.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\qmgr.dll,Windows\System32,c,qmgr.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\flpydisk.sys,Windows\System32\drivers,c,flpydisk.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\srpuxnativesnapin.dll,Windows\System32,c,srpuxnativesnapin.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\icsigd.dll,Windows\System32,c,icsigd.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\RdpSaPs.dll,Windows\System32,c,RdpSaPs.dll,dll,NT SERVICE\TrustedInstaller
NS0007VZI,c:\Windows\System32\wdigest.dll,Windows\System32,c,wdigest.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\iasnap.dll,Windows\System32,c,iasnap.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wshom.ocx,Windows\System32,c,wshom.ocx,ocx,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\psisrndr.ax,Windows\System32,c,psisrndr.ax,ax,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wpdbusenum.dll,Windows\System32,c,wpdbusenum.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mfAACEnc.dll,Windows\System32,c,mfAACEnc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\wshcon.dll,Windows\SysWOW64,c,wshcon.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\umrdp.dll,Windows\System32,c,umrdp.dll,dll,NT SERVICE\TrustedInstaller
NS0007VZI,c:\Windows\System32\audiosrv.dll,Windows\System32,c,audiosrv.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\els.dll,Windows\System32,c,els.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\gcdef.dll,Windows\SysWOW64,c,gcdef.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\ehome\netbridge.dll,Windows\ehome,c,netbridge.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\scavengeui.dll,Windows\System32,c,scavengeui.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\certprop.dll,Windows\System32,c,certprop.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\1394ohci.sys,Windows\System32\drivers,c,1394ohci.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\iscsiwmi.dll,Windows\System32,c,iscsiwmi.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wbem\WmiApSrv.exe,Windows\System32\wbem,c,WmiApSrv.exe,exe,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\ksproxy.ax,Windows\SysWOW64,c,ksproxy.ax,ax,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\opcservices.dll,Windows\System32,c,opcservices.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\RpcEpMap.dll,Windows\System32,c,RpcEpMap.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Program Files\Common Files\Microsoft Shared\ink\IpsPlugin.dll,Program Files\Common Files\Microsoft Shared\ink,C,IpsPlugin.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\BrUsbMdm.sys,Windows\System32\drivers,c,BrUsbMdm.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\hidir.sys,Windows\System32\drivers,c,hidir.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\pnrpauto.dll,Windows\System32,c,pnrpauto.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\themeui.dll,Windows\System32,c,themeui.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\mstee.sys,Windows\System32\drivers,c,mstee.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mswsock.dll,Windows\System32,c,mswsock.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\syncui.dll,Windows\System32,c,syncui.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\microsoft.net\framework\v4.0.30319\mscorsvw.exe,Windows\microsoft.net\framework\v4.0.30319,c,mscorsvw.exe,exe,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wscproxystub.dll,Windows\System32,c,wscproxystub.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\msacm32.drv,Windows\System32,c,msacm32.drv,drv,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\auxiliarydisplayapi.dll,Windows\System32,c,auxiliarydisplayapi.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\ehome\ehglid.dll,Windows\ehome,c,ehglid.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\tquery.dll,Windows\System32,c,tquery.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\gameux.dll,Windows\System32,c,gameux.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\ndisuio.sys,Windows\System32\drivers,c,ndisuio.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\Wpc.dll,Windows\System32,c,Wpc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\smb.sys,Windows\System32\drivers,c,smb.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wscsvc.dll,Windows\System32,c,wscsvc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\bitsprx3.dll,Windows\System32,c,bitsprx3.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\ehome\createdisc\sbeserverps.dll,Windows\ehome\createdisc,c,sbeserverps.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\IME\IMESC5\ImSCCore.dll,Windows\System32\IME\IMESC5,c,ImSCCore.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\evbda.sys,Windows\System32\drivers,c,evbda.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\ksxbar.ax,Windows\System32,c,ksxbar.ax,ax,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\devicepairinghandler.dll,Windows\System32,c,devicepairinghandler.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Windows\SysWOW64\userinit.exe,Windows\SysWOW64,C,userinit.exe,exe,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\mskssrv.sys,Windows\System32\drivers,c,mskssrv.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\program files (x86)\panda security\panda security protection\PSANHost.exe,program files (x86)\panda security\panda security protection,c,PSANHost.exe,exe,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wpcmig.dll,Windows\System32,c,wpcmig.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\scripto.dll,Windows\System32,c,scripto.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\bitsprx4.dll,Windows\System32,c,bitsprx4.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\recovery.dll,Windows\System32,c,recovery.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\taskschd.dll,Windows\System32,c,taskschd.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\devenum.dll,Windows\SysWOW64,c,devenum.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wbem\vdswmi.dll,Windows\System32\wbem,c,vdswmi.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\csc.sys,Windows\System32\drivers,c,csc.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\elxstor.sys,Windows\System32\drivers,c,elxstor.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\IME\IMETC10\applets\IMTCSKF.dll,Windows\System32\IME\IMETC10\applets,c,IMTCSKF.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\ql2300.sys,Windows\System32\drivers,c,ql2300.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\devicepairinghandler.dll,Windows\SysWOW64,c,devicepairinghandler.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\IME\IMETC10\IMTCTIP.dll,Windows\System32\IME\IMETC10,c,IMTCTIP.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mmcndmgr.dll,Windows\System32,c,mmcndmgr.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\amdsbs.sys,Windows\System32\drivers,c,amdsbs.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Windows\System32\credssp.dll,Windows\System32,C,credssp.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\disk.sys,Windows\System32\drivers,c,disk.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\tunnel.sys,Windows\System32\drivers,c,tunnel.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\appidpolicyengineapi.dll,Windows\SysWOW64,c,appidpolicyengineapi.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\midimap.dll,Windows\SysWOW64,c,midimap.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wmpshell.dll,Windows\System32,c,wmpshell.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\qwave.dll,Windows\System32,c,qwave.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\scrobj.dll,Windows\System32,c,scrobj.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\adprovider.dll,Windows\System32,c,adprovider.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\shgina.dll,Windows\System32,c,shgina.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\dsprop.dll,Windows\System32,c,dsprop.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\lltdio.sys,Windows\System32\drivers,c,lltdio.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wbem\wmitimep.dll,Windows\System32\wbem,c,wmitimep.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\WMVSENCD.DLL,Windows\SysWOW64,c,WMVSENCD.DLL,DLL,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\storagecontexthandler.dll,Windows\System32,c,storagecontexthandler.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\IME\IMETC10\applets\IMTCCAC.dll,Windows\System32\IME\IMETC10\applets,c,IMTCCAC.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\devenum.dll,Windows\System32,c,devenum.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Program Files (x86)\Common Files\Microsoft Shared\DAO\dao360.dll,Program Files (x86)\Common Files\Microsoft Shared\DAO,C,dao360.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\qdvd.dll,Windows\SysWOW64,c,qdvd.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\auditnativesnapin.dll,Windows\System32,c,auditnativesnapin.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\msgsm32.acm,Windows\SysWOW64,c,msgsm32.acm,acm,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\eqossnap.dll,Windows\System32,c,eqossnap.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\oleaut32.dll,Windows\System32,c,oleaut32.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,C:\Windows\System32\usbmon.dll,Windows\System32,C,usbmon.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\dispex.dll,Windows\System32,c,dispex.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\AuthFWGP.dll,Windows\SysWOW64,c,AuthFWGP.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\dispex.dll,Windows\SysWOW64,c,dispex.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\msrahc.dll,Windows\System32,c,msrahc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\setupcln.dll,Windows\System32,c,setupcln.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\TsUsbFlt.sys,Windows\System32\drivers,c,TsUsbFlt.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\pcw.sys,Windows\System32\drivers,c,pcw.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\sppcomapi.dll,Windows\System32,c,sppcomapi.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\nvstor.sys,Windows\System32\drivers,c,nvstor.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\winsockhc.dll,Windows\System32,c,winsockhc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\SysWOW64\pngfilt.dll,Windows\SysWOW64,c,pngfilt.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\ListSvc.dll,Windows\System32,c,ListSvc.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\nvraid.sys,Windows\System32\drivers,c,nvraid.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\wbem\msiprov.dll,Windows\System32\wbem,c,msiprov.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\sppinst.dll,Windows\System32,c,sppinst.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\ehome\ehSSO.dll,Windows\ehome,c,ehSSO.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\ehome\bmldatacarousel.dll,Windows\ehome,c,bmldatacarousel.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\srcore.dll,Windows\System32,c,srcore.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\drivers\sfloppy.sys,Windows\System32\drivers,c,sfloppy.sys,sys,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\dmloader.dll,Windows\System32,c,dmloader.dll,dll,NT AUTHORITY\SYSTEM
NS0007VZI,c:\Windows\System32\mlang.dll,Windows\System32,c,mlang.dll,dll,NT AUTHORITY\SYSTEM
