hostname,fullpath,filepath,drive,filename,fileextension,username
NC546YHJ,c:\Windows\System32\umb.dll,Windows\System32,c,umb.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\IME\IMEJP\applets\IMJPCAC.DLL,Windows\SysWOW64\IME\IMEJP\applets,c,IMJPCAC.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\psmodulediscoveryprovider.dll,Windows\System32,c,psmodulediscoveryprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\jscript.dll,Windows\System32,c,jscript.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\urssynopsys.sys,Windows\System32\drivers,c,urssynopsys.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\common files\McAfee\Platform\mcsvchost\McSvHVer.dll,program files\common files\McAfee\Platform\mcsvchost,c,McSvHVer.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\wpnapps.dll,Windows\System32,c,wpnapps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\cimwin32.dll,Windows\System32\wbem,c,cimwin32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pstask.dll,Windows\System32,c,pstask.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\mountmgr.sys,Windows\System32\drivers,c,mountmgr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\basicdisplay.sys,Windows\System32\drivers,c,basicdisplay.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\devicesetupmanager.dll,Windows\System32,c,devicesetupmanager.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\IME\IMEKR\APPLETS\imkrcac.dll,Windows\SysWOW64\IME\IMEKR\APPLETS,c,imkrcac.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pnppolicy.dll,Windows\System32,c,pnppolicy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\audioendpointbuilder.dll,Windows\System32,c,audioendpointbuilder.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\normaliz.dll,Windows\System32,C,normaliz.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msrdpwebaccess.dll,Windows\System32,c,msrdpwebaccess.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\srvnet.sys,Windows\System32\drivers,c,srvnet.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\onedrivesettingsyncprovider.dll,Windows\System32,c,onedrivesettingsyncprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\TsUsbGD.sys,Windows\System32\drivers,c,TsUsbGD.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wifidiscoveryplugin.dll,Windows\System32,c,wifidiscoveryplugin.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\tbauth.dll,Windows\SysWOW64,c,tbauth.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\vpnclientpsprovider.dll,Windows\System32\wbem,c,vpnclientpsprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\DuCsps.dll,Windows\System32,c,DuCsps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\qlfcoei.sys,Windows\System32\drivers,c,qlfcoei.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\gcdef.dll,Windows\System32,c,gcdef.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.storage.applicationdata.dll,Windows\System32,c,windows.storage.applicationdata.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cfgbkend.dll,Windows\System32,c,cfgbkend.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\lltdio.sys,Windows\System32\drivers,c,lltdio.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\connect.dll,Windows\System32,c,connect.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MSK\mskoladd.dll,Program Files\McAfee\MSK,c,mskoladd.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\drivers\ndis.sys,Windows\System32\drivers,c,ndis.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\usercpl.dll,Windows\System32,c,usercpl.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\connectedaccountstate.dll,Windows\System32,c,connectedaccountstate.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mfvdsp.dll,Windows\System32,c,mfvdsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\filemgmt.dll,Windows\System32,c,filemgmt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\common files\McAfee\ActWiz\McAWFwk.exe,program files\common files\McAfee\ActWiz,c,McAWFwk.exe,exe,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\systemresetplatform\systemresetsso.dll,Windows\System32\systemresetplatform,c,systemresetsso.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\dmview.ocx,Windows\System32,c,dmview.ocx,ocx,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\walletproxy.dll,Windows\System32,c,walletproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\wmipcima.dll,Windows\System32\wbem,c,wmipcima.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\activesyncprovider.dll,Windows\SysWOW64,c,activesyncprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msg711.acm,Windows\System32,c,msg711.acm,acm,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\umpnpmgr.dll,Windows\System32,c,umpnpmgr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\netvsc.sys,Windows\System32\drivers,c,netvsc.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\mshtmled.dll,Windows\SysWOW64,c,mshtmled.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\profsvc.dll,Windows\System32,c,profsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\messagingdatamodel2.dll,Windows\SysWOW64,c,messagingdatamodel2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.system.profile.systemmanufacturers.dll,Windows\SysWOW64,c,windows.system.profile.systemmanufacturers.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\onedrivesettingsyncprovider.dll,Windows\SysWOW64,c,onedrivesettingsyncprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\VSTXRAID.SYS,Windows\System32\drivers,c,VSTXRAID.SYS,SYS,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\sebbackgroundmanagerpolicy.dll,Windows\System32,c,sebbackgroundmanagerpolicy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\userdeviceregistration.dll,Windows\System32,c,userdeviceregistration.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\cryptsvc.dll,Windows\System32,c,cryptsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\appidsvc.dll,Windows\System32,c,appidsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\VUL\McVulDBU.dll,Program Files\McAfee\VUL,c,McVulDBU.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\drivers\pciide.sys,Windows\System32\drivers,c,pciide.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\fileinfo.sys,Windows\System32\drivers,c,fileinfo.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\gameux.dll,Windows\SysWOW64,c,gameux.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\inkanalysislegacycom.dll,Windows\System32,c,inkanalysislegacycom.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\directmanipulation.dll,Windows\System32,c,directmanipulation.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\clouddomainjoindatamodelserver.dll,Windows\System32,c,clouddomainjoindatamodelserver.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\tempsignedlicenseexchangetask.dll,Windows\SysWOW64,c,tempsignedlicenseexchangetask.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\contactharvesterds.dll,Windows\System32,c,contactharvesterds.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wiaextensionhost64.dll,Windows\System32,c,wiaextensionhost64.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\xwreg.dll,Windows\System32,c,xwreg.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mscandui.dll,Windows\System32,c,mscandui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\sensrsvc.dll,Windows\System32,c,sensrsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.devices.printers.dll,Windows\SysWOW64,c,windows.devices.printers.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\powerwmiprovider.dll,Windows\System32,c,powerwmiprovider.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\oobe\msoobewirelessplugin.dll,Windows\System32\oobe,c,msoobewirelessplugin.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\bthradiomedia.dll,Windows\System32,c,bthradiomedia.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\wmiutils.dll,Windows\System32\wbem,c,wmiutils.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\IME\SHARED\IMEFILES.DLL,Windows\SysWOW64\IME\SHARED,c,IMEFILES.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\upnp.dll,Windows\System32,c,upnp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\smartcardsimulator.dll,Windows\System32,c,smartcardsimulator.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tsworkspace.dll,Windows\System32,c,tsworkspace.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wincredui.dll,Windows\System32,c,wincredui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\msctf.dll,Windows\System32,C,msctf.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rastlsext.dll,Windows\System32,c,rastlsext.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\filecrypt.sys,Windows\System32\drivers,c,filecrypt.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\lltdsvc.dll,Windows\System32,c,lltdsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\amdsbs.sys,Windows\System32\drivers,c,amdsbs.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\l2nacp.dll,Windows\System32,c,l2nacp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\Vault.dll,Windows\System32,c,Vault.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\authbroker.dll,Windows\SysWOW64,c,authbroker.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rundll32.exe,Windows\System32,c,rundll32.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\fdWSD.dll,Windows\System32,c,fdWSD.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.ui.core.textinput.dll,Windows\System32,c,windows.ui.core.textinput.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\msopusdecoder.dll,Windows\SysWOW64,c,msopusdecoder.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\imapi.dll,Windows\System32,c,imapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\bxois.sys,Windows\System32\drivers,c,bxois.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\sbe.dll,Windows\SysWOW64,c,sbe.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tsmf.dll,Windows\System32,c,tsmf.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\user32.dll,Windows\System32,C,user32.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.cloudstore.dll,Windows\System32,c,windows.cloudstore.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\Locator.exe,Windows\System32,c,Locator.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\common files\McAfee\systemcore\mfemms.exe,program files\common files\McAfee\systemcore,c,mfemms.exe,exe,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\sppwmi.dll,Windows\System32,c,sppwmi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\tapi3.dll,Windows\SysWOW64,c,tapi3.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\fphc.dll,Windows\System32,c,fphc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\packager.dll,Windows\System32,c,packager.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.ui.dll,Windows\SysWOW64,c,windows.ui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\bthtelemetry.dll,Windows\System32,c,bthtelemetry.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\appvvemgr.sys,Windows\System32\drivers,c,appvvemgr.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IME\IMETC\Applets\IMTCCAC.dll,Windows\System32\IME\IMETC\Applets,c,IMTCCAC.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wdi.dll,Windows\System32,c,wdi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\winmad.sys,Windows\System32\drivers,c,winmad.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\evr.dll,Windows\SysWOW64,c,evr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.internal.management.dll,Windows\SysWOW64,c,windows.internal.management.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\cloudexperiencehostuser.dll,Windows\SysWOW64,c,cloudexperiencehostuser.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\MPG4DECD.DLL,Windows\System32,c,MPG4DECD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\synchostps.dll,Windows\System32,c,synchostps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\windows.networking.dll,Windows\SysWOW64,c,windows.networking.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mfnetsrc.dll,Windows\System32,c,mfnetsrc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\removedevicecontexthandler.dll,Windows\System32,c,removedevicecontexthandler.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\setnetworklocation.dll,Windows\System32,c,setnetworklocation.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\activesynccsp.dll,Windows\System32,c,activesynccsp.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\ddrawex.dll,Windows\SysWOW64,c,ddrawex.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\korwbrkr.dll,Windows\System32,c,korwbrkr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\ddraw.dll,Windows\System32,c,ddraw.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\deviceelementsource.dll,Windows\System32,c,deviceelementsource.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\hypervideo.sys,Windows\System32\drivers,c,hypervideo.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\winsatapi.dll,Windows\System32,c,winsatapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\occache.dll,Windows\System32,c,occache.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\Sens.dll,Windows\System32,c,Sens.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\appidpolicyengineapi.dll,Windows\SysWOW64,c,appidpolicyengineapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\MP3DMOD.DLL,Windows\System32,c,MP3DMOD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rsopprov.exe,Windows\System32,c,rsopprov.exe,exe,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\msacm32.drv,Windows\System32,c,msacm32.drv,drv,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\defragproxy.dll,Windows\System32,c,defragproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wcmsvc.dll,Windows\System32,c,wcmsvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IME\IMEJP\imjpranker.dll,Windows\System32\IME\IMEJP,c,imjpranker.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\scmdisk0101.sys,Windows\System32\drivers,c,scmdisk0101.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\nsisvc.dll,Windows\System32,c,nsisvc.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\printdialogs.dll,Windows\System32,c,printdialogs.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\netttcim.dll,Windows\System32\wbem,c,netttcim.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\rasgre.sys,Windows\System32\drivers,c,rasgre.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tapisrv.dll,Windows\System32,c,tapisrv.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\wuapi.dll,Windows\SysWOW64,c,wuapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.cloudstore.schema.shell.dll,Windows\System32,c,windows.cloudstore.schema.shell.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wshcon.dll,Windows\System32,c,wshcon.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\netnccim.dll,Windows\System32\wbem,c,netnccim.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\easconsent.dll,Windows\System32,c,easconsent.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wiadefui.dll,Windows\System32,c,wiadefui.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IME\SHARED\MSCAND20.DLL,Windows\System32\IME\SHARED,c,MSCAND20.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\bridge.sys,Windows\System32\drivers,c,bridge.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\drivers\storvsc.sys,Windows\System32\drivers,c,storvsc.sys,sys,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\storagecontexthandler.dll,Windows\System32,c,storagecontexthandler.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\gameux.dll,Windows\System32,c,gameux.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\msamrnbsource.dll,Windows\SysWOW64,c,msamrnbsource.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\docprop.dll,Windows\System32,c,docprop.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.energy.dll,Windows\System32,c,windows.energy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mmcndmgr.dll,Windows\System32,c,mmcndmgr.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\l3codeca.acm,Windows\System32,c,l3codeca.acm,acm,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\syncsettings.dll,Windows\System32,c,syncsettings.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\mswb70011.dll,Windows\System32,c,mswb70011.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MSK\mskcshim.dll,Program Files\McAfee\MSK,c,mskcshim.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\umpo.dll,Windows\System32,c,umpo.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\scdeviceenum.dll,Windows\System32,c,scdeviceenum.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rasdiag.dll,Windows\System32,c,rasdiag.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Windows\System32\sechost.dll,Windows\System32,C,sechost.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\bisrv.dll,Windows\System32,c,bisrv.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\hnetcfg.dll,Windows\System32,c,hnetcfg.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\L2SecHC.dll,Windows\System32,c,L2SecHC.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\RADCUI.dll,Windows\System32,c,RADCUI.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\rasmans.dll,Windows\System32,c,rasmans.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\webadvisor\webadvisor.ico,program files\McAfee\webadvisor,c,webadvisor.ico,ico,BUILTIN\Administrators
NC546YHJ,c:\Windows\SysWOW64\msmpeg2vdec.dll,Windows\SysWOW64,c,msmpeg2vdec.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,C:\Program Files\Common Files\Microsoft Shared\ink\tpcps.dll,Program Files\Common Files\Microsoft Shared\ink,C,tpcps.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\scrrun.dll,Windows\SysWOW64,c,scrrun.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\deviceaccess.dll,Windows\SysWOW64,c,deviceaccess.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Program Files\McAfee\MfeAV\mvslog.dll,Program Files\McAfee\MfeAV,c,mvslog.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\bcastdvrhelper.dll,Windows\System32,c,bcastdvrhelper.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\fssprov.dll,Windows\System32,c,fssprov.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\miracastreceiver.dll,Windows\System32,c,miracastreceiver.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\IME\IMEKR\APPLETS\imkrskf.dll,Windows\System32\IME\IMEKR\APPLETS,c,imkrskf.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\imaadp32.acm,Windows\System32,c,imaadp32.acm,acm,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\wbem\repdrvfs.dll,Windows\System32\wbem,c,repdrvfs.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\clipboardserver.dll,Windows\SysWOW64,c,clipboardserver.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\aadtb.dll,Windows\System32,c,aadtb.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\intl.cpl,Windows\SysWOW64,c,intl.cpl,cpl,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\MP43DECD.DLL,Windows\System32,c,MP43DECD.DLL,DLL,NT AUTHORITY\SYSTEM
NC546YHJ,c:\program files\McAfee\webadvisor\x64\downloadscan.dll,program files\McAfee\webadvisor\x64,c,downloadscan.dll,dll,BUILTIN\Administrators
NC546YHJ,c:\Windows\System32\inputmethod\CHS\ChsEM.dll,Windows\System32\inputmethod\CHS,c,ChsEM.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\qdvd.dll,Windows\System32,c,qdvd.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\msxml6.dll,Windows\SysWOW64,c,msxml6.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\chakradiag.dll,Windows\SysWOW64,c,chakradiag.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\devicesetupmanagerapi.dll,Windows\System32,c,devicesetupmanagerapi.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\SysWOW64\presentationhostproxy.dll,Windows\SysWOW64,c,presentationhostproxy.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\tvratings.dll,Windows\System32,c,tvratings.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\netcenter.dll,Windows\System32,c,netcenter.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\pngfilt.dll,Windows\System32,c,pngfilt.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\configmanager2.dll,Windows\System32,c,configmanager2.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\windows.devices.background.dll,Windows\System32,c,windows.devices.background.dll,dll,NT AUTHORITY\SYSTEM
NC546YHJ,c:\Windows\System32\ehstorshell.dll,Windows\System32,c,ehstorshell.dll,dll,NT AUTHORITY\SYSTEM
