hostname,name,descriptivename,description,path,md5,arguments,type,servicedll,pathsignatureexists,pathsignatureverified,pathsignaturedescription,pathcertificatesubject,pathcertificateissuer
WN905XDW,upnphost,UPnP Device Host,Allows UPnP devices to be hosted on this computer. If this service is stopped  any hosted UPnP devices will stop functioning and no additional hosted devices can be added. If this service is disabled  any services that explicitly depend on it will fail to start.,C:\Windows\System32\svchost.exe,50cb42ff9d99e826194cac7ee3396c3d,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\upnphost.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,atapi,IDE Channel,,C:\Windows\System32\drivers\atapi.sys,876809077d67a50d1c07930c36e1c435,\SystemRoot\system32\drivers\atapi.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,PptpMiniport,WAN Miniport (PPTP),WAN Miniport (PPTP),C:\Windows\System32\drivers\raspptp.sys,fefda7225146c497c4ce595ee1b0f94e,system32\DRIVERS\raspptp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,Rasl2tp,WAN Miniport (L2TP),WAN Miniport (L2TP),C:\Windows\System32\drivers\rasl2tp.sys,e70a67ec7e74c563f0215cca66c99973,system32\DRIVERS\rasl2tp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,gpsvc,Group Policy Client,The service is responsible for applying settings configured by administrators for the computer and users through the Group Policy component. If the service is stopped or disabled  the settings will not be applied and applications and components will not be manageable through Group Policy. Any components or applications that depend on the Group Policy component might not be functional if the service is stopped or disabled.,C:\Windows\System32\svchost.exe,50cb42ff9d99e826194cac7ee3396c3d,C:\Windows\system32\svchost.exe -k netsvcs,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\gpsvc.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,amdide,amdide,,C:\Windows\System32\drivers\amdide.sys,a9f1880dadb3283dc8398db539238d17,\SystemRoot\system32\drivers\amdide.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,isapnp,isapnp,,C:\Windows\System32\drivers\isapnp.sys,50cfb79f3acd2bbc0c0e0e6736715918,\SystemRoot\system32\drivers\isapnp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,usbuhci,Microsoft USB Universal Host Controller Miniport Driver,,C:\Windows\System32\drivers\usbuhci.sys,8186581def85c0e4fbb10befc062d2bb,\SystemRoot\system32\drivers\usbuhci.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,usbcir,eHome Infrared Receiver (USBCIR),,C:\Windows\System32\drivers\usbcir.sys,ee8e7f6060bbb1b74e9a1d0c7a0743bf,\SystemRoot\system32\drivers\usbcir.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,Power,Power,Manages power policy and power policy notification delivery.,C:\Windows\System32\svchost.exe,50cb42ff9d99e826194cac7ee3396c3d,C:\Windows\system32\svchost.exe -k DcomLaunch,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\umpo.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,storvsc,storvsc,,C:\Windows\System32\drivers\storvsc.sys,07922e53264bf5cf66814daa6f1543ab,\SystemRoot\system32\drivers\storvsc.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,CNG,CNG,,C:\Windows\System32\drivers\cng.sys,dd426d98ea6f4f2228cf19f1707b4f77,\SystemRoot\System32\Drivers\cng.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,Modem,Modem,,C:\Windows\System32\drivers\modem.sys,7facf63f4617144015b296bef5e77447,system32\drivers\modem.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,partmgr,Partition Manager,Disk class filter driver that auctions out partitions to volume managers,C:\Windows\System32\drivers\partmgr.sys,5c85a2755537119eba060acf4a80c71d,\SystemRoot\System32\drivers\partmgr.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,1394ohci,1394 OHCI Compliant Host Controller,,C:\Windows\System32\drivers\1394ohci.sys,80a93e6669e5cd8c8136315d223db508,\SystemRoot\system32\drivers\1394ohci.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,Tcpip,TCP/IP Protocol Driver,TCP/IP Protocol Driver,C:\Windows\System32\drivers\tcpip.sys,d71acd79e79022dba886855f60d32803,\SystemRoot\System32\drivers\tcpip.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,WANARP,Remote Access IP ARP Driver,Remote Access IP ARP Driver,C:\Windows\System32\drivers\wanarp.sys,a9e03b4dfc5ac827f8609c07be14bcc9,system32\DRIVERS\wanarp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,mfewfpk,McAfee Inc. mfewfpk,,C:\Windows\System32\drivers\mfewfpk.sys,1d9e4cc11e94a8c9d7f1db776808cb68,\SystemRoot\system32\drivers\mfewfpk.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows Hardware Compatibility Publisher,Microsoft Windows Hardware Compatibility PCA
WN905XDW,mouhid,Mouse HID Driver,,C:\Windows\System32\drivers\mouhid.sys,288ae339489c146718948cd1b1ae9b75,system32\DRIVERS\mouhid.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,ehRecvr,Windows Media Center Receiver Service,Windows Media Center Service for TV and FM broadcast reception,C:\Windows\ehome\ehrecvr.exe,a6b729a0dc052f43d91ebe6ab30570fa,C:\Windows\ehome\ehRecvr.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,IPMIDRV,IPMIDRV,,C:\Windows\System32\drivers\IPMIDrv.sys,966cd7584165983ab9f3d16386444184,\SystemRoot\system32\drivers\IPMIDrv.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,AFD,Ancillary Function Driver for Winsock,Ancillary Function Driver for Winsock,C:\Windows\System32\drivers\afd.sys,c8e3417af3d7338bea2766ec969f7c6d,\SystemRoot\system32\drivers\afd.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,hwpolicy,Hardware Policy Driver,Contains Processor and other policies,C:\Windows\System32\drivers\hwpolicy.sys,ce9e8b46396e04a3e58a443c5de02f7b,\SystemRoot\System32\drivers\hwpolicy.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,clr_optimization_v2.0.50727_64,Microsoft .NET Framework NGEN v2.0.50727_X64,Microsoft .NET Framework NGEN,C:\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorsvw.exe,1d2644f001c093494b45f0fcb1918a6a,C:\Windows\Microsoft.NET\Framework64\v2.0.50727\mscorsvw.exe,SERVICE_WIN32_OWN_PROCESS,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,CLFS,Common Log (CLFS),General-purpose logging service,C:\Windows\System32\clfs.sys,fe0213162d2aea28c47e4cff555425f9,\SystemRoot\System32\CLFS.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,PNRPAutoReg,PNRP Machine Name Publication Service,This service publishes a machine name using the Peer Name Resolution Protocol.  Configuration is managed via the netsh context 'p2p pnrp peer' ,C:\Windows\System32\svchost.exe,50cb42ff9d99e826194cac7ee3396c3d,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,SERVICE_WIN32_SHARE_PROCESS,C:\Windows\System32\pnrpauto.dll,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,vhdmp,vhdmp,,C:\Windows\System32\drivers\vhdmp.sys,07878ae1059ac75d8d5845add5c541d7,\SystemRoot\system32\drivers\vhdmp.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
WN905XDW,iScsiPrt,iScsiPort Driver,,C:\Windows\System32\drivers\msiscsi.sys,2a6a00e38431e19e091d7d35dbb239e5,\SystemRoot\system32\drivers\msiscsi.sys,SERVICE_KERNEL_DRIVER,,true,true,The file is signed and the signature was verified.,Microsoft Windows,Microsoft Windows Verification PCA
